academicyear,unitid,instname,state,iclevel,appliedaid02,Average aid,grant07,any_aid_num,any_aid_pct,fed_grant_num,fed_grant_pct,fed_grant_avg_amount,state_grant_num,state_grant_pct,state_grant_avg_amount,inst_grant_num,inst_grant_pct,inst_grant_avg_amount,loan_num,loan_pct,loan_avg_amount,tuitionfee01_tf,totalcompletions_100fte,ft_faculty_per_100fte,actcm25,actcm75
2008,127185,Fort Lewis College,CO,1,653437,22119.68975,16611887,751,84,245,27,3910,296,33,6376,668,75,1517,382,43,4271,6276,18.81830523,4.603619734,18,23
2009,127185,Fort Lewis College,CO,1,770995,27542.39768,18976712,689,87,186,24,4200,256,32,8638,620,79,2382,332,42,4737,4196,20.60350022,4.932438493,19,24
2002,127060,University of Denver,CO,1,415444,57491.41918,41968736,730,78,118,13,3321,116,12,4232,724,77,9882,396,42,4073,22035,33.77693374,5.962958294,22,27
2003,127060,University of Denver,CO,1,489370,58299.877,47397800,813,82,148,15,3535,118,12,4445,782,79,10222,392,39,3997,23259,34.57256547,5.873281081,22,27
2004,127060,University of Denver,CO,1,495134,65468.7196,52767788,806,80,137,14,3474,85,8,3565,779,77,13312,593,59,3191,24873,36.64081015,5.765557716,22,27
2005,127060,University of Denver,CO,1,492210,61592.15418,57527072,934,83,151,13,3234,81,7,4130,908,81,11143,411,36,5131,26610,37.03933684,5.65793895,22,27
2006,127060,University of Denver,CO,1,598386,70616.78028,65885456,933,86,139,13,4806,72,7,4878,902,83,11767,412,38,3551,28410,36.30299759,5.719281925,23,28
2007,127060,University of Denver,CO,1,532947,74612.0501,71478344,958,84,118,10,4228,69,6,5054,938,82,12025,373,33,4074,30372,35.43288534,5.986758509,22,28
2008,127060,University of Denver,CO,1,509511,88371.92771,80683570,913,81,138,12,5437,124,11,1166,882,78,13743,408,36,4796,32232,36.95698852,6.222515459,23,28
2009,127060,University of Denver,CO,1,762163,96664.87773,88545028,916,81,137,12,5885,120,11,1710,882,78,15501,372,33,5992,33810,39.62265577,6.275274065,24,29
2005,127024,Westwood College-Denver North,CO,1,,4152.224466,6992346,1684,63,828,31,4323,24,1,1085,15,1,3270,1153,43,11945,11487,20.94497966,1.308644316,18,23
2006,127024,Westwood College-Denver North,CO,1,,1543.929867,6978563,4520,100,2317,51,2327,14,0,1214,31,1,1452,4320,96,8199,12105,17.06146588,1.247814664,22,23
2007,127024,Westwood College-Denver North,CO,1,,11351.28459,10091292,889,100,461,52,2198,21,2,1246,36,4,1693,805,91,5248,12825,15.45659893,0.99950847,20,24
2002,126818,Colorado State University,CO,1,1795000,12951.08077,34152000,2637,72,540,15,2438,632,17,2505,1291,35,1599,1473,40,3470,3252,21.61480668,4.678712054,21,25
2003,126818,Colorado State University,CO,1,2301602,13715.70859,35770568,2608,69,584,15,2841,534,14,2601,1400,37,2153,1381,36,3197,3435,21.86043306,4.512117855,22,27
2004,126818,Colorado State University,CO,1,2503790,14260.94477,36408192,2553,68,580,16,3144,378,10,3581,1382,37,2487,1373,37,3564,3744,21.69367875,4.486356677,22,26
2005,126818,Colorado State University,CO,1,2613286,14513.37036,37110688,2557,63,667,16,3137,417,10,3674,1091,27,3661,1412,35,3695,2940,23.26018751,4.523614595,22,27
2006,126818,Colorado State University,CO,1,1732796,16978.5499,41682340,2455,64,636,17,3308,490,13,3507,1036,27,3478,1364,35,3991,4562,24.05238299,4.573281818,22,26
2007,126818,Colorado State University,CO,1,1756915,19145.02924,45833200,2394,60,545,14,4014,500,12,3666,1032,26,3519,1295,32,4083,4717,22.9852023,4.711252644,22,26
2008,126818,Colorado State University,CO,1,2029941,18061.92622,54348336,3009,69,666,15,4336,731,17,2837,2033,47,3298,1434,33,4817,5419,23.51283923,4.725864361,22,26
2009,126818,Colorado State University,CO,1,2497319,21386.97497,62364419,2916,66,688,16,4812,656,15,2532,2035,46,4137,1611,37,5602,5874,23.49148819,4.788074025,22,26
2002,126775,Colorado School of Mines,CO,1,237519,19310.59348,8882873,460,71,81,12,3225,141,22,2490,179,28,4600,293,45,2560,5621,23.02842723,6.356967732,25,30
2003,126775,Colorado School of Mines,CO,1,253442,26565.80473,8979242,338,60,85,15,3400,110,20,2200,150,27,5400,300,54,4300,5952,23.99003888,6.381253292,24,29
2004,126775,Colorado School of Mines,CO,1,55397,18707.31081,9690387,518,75,152,22,2500,260,38,2200,143,21,8000,483,70,4000,6433,22.32785416,5.516293381,25,29
2005,126775,Colorado School of Mines,CO,1,301732,16430.66197,9332616,568,76,143,19,2850,185,25,2900,294,39,5200,369,49,3400,7082,21.53077875,6.722229991,25,30
2006,126775,Colorado School of Mines,CO,1,201874,16085.95745,10584560,658,82,124,15,3350,79,10,3450,386,48,5600,402,50,3300,8144,20.75793174,7.043344315,25,29
2007,126775,Colorado School of Mines,CO,1,195984,19611.3686,11864878,605,78,173,22,4105,155,20,3011,432,55,4976,370,47,4600,8835,20.81358823,7.516281315,24,31
2008,126775,Colorado School of Mines,CO,1,189238,19871.99211,12598843,634,81,114,15,4602,145,19,2697,515,66,6216,350,45,5475,10050,22.47359409,7.177689743,25,29
2009,126775,Colorado School of Mines,CO,1,209954,19722.72611,13825631,701,83,132,16,4727,127,15,3699,498,59,6318,414,49,6498,11239,21.17635484,7.573001069,26,30
2003,126678,Colorado College,CO,1,,74435.31783,19204312,258,54,57,12,2957,25,5,5561,223,46,17122,176,37,4602,26333,28.66661683,9.11881413,26,30
2004,126678,Colorado College,CO,1,,65593.87162,19415786,296,56,73,14,3686,7,1,4169,229,44,19735,154,29,3529,27270,28.67190207,8.417907192,24.80859375,29.86328125
2005,126678,Colorado College,CO,1,,61027.35376,21908820,359,61,90,15,3486,35,6,5093,300,51,21138,178,30,4603,28644,25.66777307,8.551248456,25,30
2006,126678,Colorado College,CO,1,,85347.92806,23726724,278,58,46,10,3662,27,6,5355,233,49,20900,144,30,3783,30048,27.9178124,9.322735188,27,31
2007,126678,Colorado College,CO,1,,107376.3559,25340820,236,48,42,9,4620,28,6,6041,198,40,21977,134,27,4433,32124,29.81965739,8.642646465,27,31
2008,126678,Colorado College,CO,1,,99895.98859,26272645,263,50,39,7,5732,21,4,1069,218,42,23487,140,27,5360,33972,30.54947743,8.485965954,27,31
2009,126678,Colorado College,CO,1,,89047.89803,27070561,304,55,38,7,6156,12,2,2405,269,49,25997,147,27,4462,36044,26.74715914,8.700284106,28,32
2002,126614,University of Colorado at Boulder,CO,1,2265658,17625.27579,40837764,2317,47,595,12,3853,1131,23,2806,971,20,2242,1417,28,3839,3357,23.74744987,8.80088615,22,27
2003,126614,University of Colorado at Boulder,CO,1,2125562,17061.26762,44308112,2597,48,648,12,4083,1204,22,2759,1093,20,2767,1664,31,4234,3566,23.74486657,8.350484893,22,27
2004,126614,University of Colorado at Boulder,CO,1,1940801,17555.97294,46716444,2661,48,635,11,3830,1201,22,2840,1081,19,2856,1708,31,4577,4020,23.52168597,8.097974858,23,28
2005,126614,University of Colorado at Boulder,CO,1,2090682,24887.19683,50321912,2022,39,518,10,3877,842,16,2597,1045,20,2724,1217,24,4595,4341,24.77777036,7.940244746,23,28
2006,126614,University of Colorado at Boulder,CO,1,1562221,14036.63945,64975604,4629,92,591,12,3641,960,19,3050,4370,87,1668,1593,32,4502,5372,26.29726319,8.119844136,23,28
2007,126614,University of Colorado at Boulder,CO,1,2035999,20715.64957,62188380,3002,53,655,12,3925,999,18,3004,1776,32,5383,1780,32,4271,5643,25.53869787,8.159134962,23,28
2008,126614,University of Colorado at Boulder,CO,1,1851777,15665.39883,67204561,4290,77,668,12,4134,1215,22,2395,3965,71,2494,1637,30,5727,6635,25.84912539,7.31954086,23,28
2002,126580,University of Colorado at Colorado Springs,CO,1,1032445,13249.53371,7075251,534,68,159,20,3378,161,21,2813,398,51,2076,209,27,3093,3478,23.08145358,4.360608453,20,25
2003,126580,University of Colorado at Colorado Springs,CO,1,,14677.04844,8483334,578,65,178,20,2911,162,18,4132,371,42,2028,256,29,3035,3844,22.52913534,4.3137434,21,25
2004,126580,University of Colorado at Colorado Springs,CO,1,,23044.93112,9701916,421,46,133,15,2710,88,10,1756,339,37,1364,224,25,2968,3724,24.78352701,4.236236058,21,25
2005,126580,University of Colorado at Colorado Springs,CO,1,54663,15641.28505,10151194,649,69,213,23,2703,136,14,2412,383,41,1629,314,33,3816,4036,24.35141217,4.324317748,21,25
2006,126580,University of Colorado at Colorado Springs,CO,1,56956,15943.60338,11335902,711,74,218,23,3013,117,12,4002,462,48,1785,419,44,6693,4888,25.31804537,4.617941108,21,25
2007,126580,University of Colorado at Colorado Springs,CO,1,58558,18057.49492,12441614,689,74,213,23,3887,132,14,3362,325,35,4094,346,37,4161,4899,24.47514833,3.896103803,20,25
2008,126580,University of Colorado at Colorado Springs,CO,1,152705,19221.644,14416233,750,80,209,22,3527,233,25,1346,177,19,1184,382,41,4045,5296,25.36340565,4.348881304,20,25
2009,126580,University of Colorado at Colorado Springs,CO,1,18414,18057.76577,16035296,888,79,238,21,4038,265,23,1794,644,57,1866,513,45,7718,5477,24.91099164,4.556200624,21,26
2002,126562,University of Colorado at Denver and Health Sciences Center,CO,1,,65898.31522,12125290,184,37,101,21,2607,139,28,2448,72,15,1602,67,14,2486,3378,29.80688019,5.297626701,19,25
2003,126562,University of Colorado at Denver and Health Sciences Center,CO,1,,40631.33003,12311293,303,52,105,18,3179,138,24,2489,89,15,1405,104,18,2481,3242,30.32255649,5.449905201,19,25
2004,126562,University of Colorado at Denver and Health Sciences Center,CO,1,,38380.54375,12281774,320,51,141,23,3017,113,18,2453,61,10,1689,119,19,2703,3551,29.38958745,5.562048091,20,25
2005,126562,University of Colorado at Denver and Health Sciences Center,CO,1,,50934.11348,21545130,423,62,171,25,3041,124,18,2145,126,18,1606,191,28,3133,4093,35.93558404,5.117645544,20,25
2006,126562,University of Colorado at Denver and Health Sciences Center,CO,1,,57023.73953,24520208,430,58,149,20,2858,83,11,3479,230,31,1872,212,28,4018,5021,30.08314353,26.20879928,19,25
2007,126562,University of Colorado at Denver and Health Sciences Center,CO,1,,41530.0662,23838258,574,65,203,23,3478,148,17,2601,277,31,2552,321,36,3439,5177,28.94298099,25.70486458,20,25
2008,126562,University of Colorado Denver,CO,1,,39575.70128,27821718,703,69,276,27,3466,292,29,1653,564,56,1927,334,33,4346,5932,27.44933478,24.76218205,19,25
2009,126562,University of Colorado Denver,CO,1,,46917.47581,34906602,744,72,263,25,4062,290,28,2045,611,59,2762,412,40,5812,6394,27.43347538,25.37460123,19,25
2002,126182,Adams State College,CO,1,671491,11975.23529,5700212,476,91,326,62,1744,476,91,1011,358,69,693,264,51,2455,2278,12.48093246,2.218290731,18,22
2003,126182,Adams State College,CO,1,776984,14959.87413,6417786,429,91,201,43,2299,266,56,1124,232,49,490,232,49,2008,2384,12.51955193,2.209332693,18,23
2004,126182,Adams State College,CO,1,644337,17106.9,6329553,370,92,159,40,2840,223,55,1133,138,34,1266,187,47,2829,2482,12.59458675,2.454092272,17,22
2005,126182,Adams State College,CO,1,654025,18361.42553,6903896,376,94,166,41,3185,191,48,1328,156,39,1402,207,52,3963,2602,12.32149165,2.40471726,17,22
2006,126182,Adams State College,CO,1,469970,16241.6865,7097617,437,91,204,43,3050,182,38,2032,162,34,2097,277,58,2980,4773,12.33544033,2.262208779,17,22
2007,126182,Adams State College,CO,1,569242,17422.52135,7753022,445,93,224,47,3033,219,46,1941,240,50,2642,230,48,3493,2924,12.48364852,2.388568128,17,21
2008,126182,Adams State College,CO,1,627236,20285.68233,9067700,447,95,261,55,3798,264,56,1918,231,49,3186,296,63,4063,3466,26.56486126,5.036626381,17,22
2009,126182,Adams State College,CO,1,535514,23842.53791,10061551,422,92,244,53,4008,250,54,2184,265,58,3830,271,59,4989,3790,20.18990533,4.936298441,17,22
2003,125727,Westmont College,CA,1,,27609.19018,9000596,326,98,46,14,3560,86,26,6040,325,98,8616,172,52,5074,23536,24.33271263,6.272096734,24,29
2004,125727,Westmont College,CA,1,,28562.10031,9111310,319,90,43,12,3777,75,21,7021,303,85,8017,204,57,5271,24890,24.23335827,6.207928198,23.765625,28.32421875
2005,125727,Westmont College,CA,1,,30987.40498,9946957,321,89,48,13,4423,96,27,5773,298,83,9347,206,57,5563,26240,23.88278388,6.52014652,24,28
2006,125727,Westmont College,CA,1,,36175.33893,10780251,298,89,57,17,2165,60,18,4421,285,85,9488,171,51,3729,27806,25.32942899,6.661786237,24,28
2007,125727,Westmont College,CA,1,,39356.45361,11452728,291,88,54,16,4631,56,17,8967,282,86,11264,179,54,10471,29470,25.71235655,6.806212027,24,29
2008,125727,Westmont College,CA,1,,35652.83924,13084592,367,94,58,15,4960,59,15,7687,349,90,12581,232,60,6049,31212,23.21486449,7.032515952,23,28
2009,125727,Westmont College,CA,1,,46357.87697,14695447,317,96,53,16,4672,54,16,8817,314,95,14446,203,61,7314,33170,24.05330909,6.743918437,24,29
2004,124292,Thomas Aquinas College,CA,1,,35180.01818,1934901,55,71,19,24,2532,19,24,5978,34,44,8377,51,65,2739,16800,21.08433735,8.734939759,25,29
2005,124292,Thomas Aquinas College,CA,1,,29311.25373,1963854,67,76,24,27,2696,38,43,5443,45,51,7150,60,68,2655,17700,19.03323263,8.722020636,27,30
2006,124292,Thomas Aquinas College,CA,1,,36052.44776,2415514,67,74,15,17,2313,10,11,8322,56,62,9850,67,74,2729,18600,22.00557103,8.077994429,24,29
2007,124292,Thomas Aquinas College,CA,1,,36120.80882,2456215,68,77,15,17,3153,10,11,7789,51,58,8577,65,74,2665,19300,21.08262108,9.116809117,25,29
2008,124292,Thomas Aquinas College,CA,1,,45344.47143,3174113,70,80,13,15,3486,6,7,6972,51,58,9845,66,75,2843,20400,22.22222222,8.333333333,25,29
2009,124292,Thomas Aquinas College,CA,1,,51314.68852,3130196,61,69,15,17,3872,8,9,7823,49,55,9432,61,69,3713,21400,20.58823529,8.529411765,26,28
2002,123961,University of Southern California,CA,1,,86802.92683,177946000,2050,74,432,16,4011,392,14,9250,1751,63,14467,1702,61,3148,25533,30.08314959,9.338166347,28,31
2003,123961,University of Southern California,CA,1,,100819.4248,213838000,2121,77,446,16,4283,344,12,8865,1055,38,16016,1767,64,4332,26956,31.6810987,9.307683385,27,31
2004,123961,University of Southern California,CA,1,,99147.05882,235970000,2380,80,480,16,4570,386,13,9543,1958,66,14558,1965,66,4594,28692,32.9878106,9.585071798,27,31
2005,123961,University of Southern California,CA,1,,120438.8368,256775600,2132,77,417,15,4255,309,11,8242,1722,62,15498,1801,65,4359,30512,32.14749765,9.684840416,27,31
2006,123961,University of Southern California,CA,1,,133161.8987,268188064,2014,74,342,12,3657,256,9,8269,1662,61,17770,1691,62,4554,32008,32.0466471,9.889639423,28,32
2007,123961,University of Southern California,CA,1,,143613.2083,284784992,1983,72,308,11,4559,239,9,9663,1698,62,18548,1593,58,4620,33892,33.31492737,10.0610107,28,32
2008,123961,University of Southern California,CA,1,,134755.2385,302256000,2243,76,376,13,4072,274,9,9682,1871,63,21125,1811,61,5016,35809,34.85405507,9.890049381,28,32
2009,123961,University of Southern California,CA,1,,156186.1677,329709000,2111,76,390,14,5095,290,10,9618,1741,63,23458,1721,62,6719,37693,34.33797277,9.768644269,28,33
2007,123651,Vanguard University of Southern California,CA,1,,53565.30945,16444550,307,83,74,20,755,54,15,1018,307,83,10078,175,47,5024,21564,28.64902381,3.577921669,19,24
2008,123651,Vanguard University of Southern California,CA,1,,45536.93291,14253060,313,85,71,19,3942,54,15,5936,304,82,11796,222,60,5961,22986,28.94218305,3.611134766,18,24
2006,123572,Sonoma State University,CA,1,1216681,20941.41365,10428824,498,48,173,17,3324,266,26,2156,235,23,2622,287,28,2905,3616,25.74492597,3.831870702,19,24
2007,123572,Sonoma State University,CA,1,1544800,17643.04694,12403062,703,46,243,16,3691,326,22,2139,318,21,3234,455,30,3275,3648,25.94626619,3.529623551,19,24
2008,123572,Sonoma State University,CA,1,1474029,18420.32503,14054708,763,46,235,14,4101,341,20,2154,316,19,3002,532,32,4096,3946,23.81810199,3.502662057,19,24
2009,123572,Sonoma State University,CA,1,1556802,20438.16645,15716950,769,47,243,15,4826,354,22,2153,320,20,3586,543,33,4420,4272,23.67786489,3.410902486,19,24
2006,123554,Saint Marys College of California,CA,1,,49204.74672,22535774,458,68,140,21,3802,140,21,6713,433,64,13764,356,53,3164,27280,33.11882483,5.487307394,22,27
2004,123457,Simpson University,CA,1,,48365.89333,7254884,150,97,39,25,2900,69,45,9708,150,97,5670,118,77,2975,14760,32.07147962,3.859604997,17,24
2005,123457,Simpson University,CA,1,,41930.71429,7337875,175,97,99,55,2478,59,33,7289,175,97,5405,158,87,2625,15500,28.76709524,3.711421697,18,23
2006,123457,Simpson University,CA,1,,45879.44785,7478350,163,100,113,69,2555,61,37,8222,163,100,6220,143,88,2685,17000,33.93082217,3.660176153,17,24
2007,123457,Simpson University,CA,1,,42213.61081,7809518,185,99,87,47,2453,58,31,9858,185,99,6125,146,78,2760,17800,28.68834999,4.021306164,18,24
2008,123457,Simpson University,CA,1,,52625.51852,8525334,162,99,57,35,4006,54,33,8739,162,99,7954,98,60,5110,18600,28.59792543,3.98328247,20,25
2002,123165,Scripps College,CA,1,,59076.72727,7148284,121,60,27,13,3622,24,12,7295,108,54,13756,79,39,2690,24400,24.89297242,8.049966205,25,30
2003,123165,Scripps College,CA,1,,57191.21583,7949579,139,62,23,10,4082,24,11,7037,130,58,15580,80,36,4500,25700,25.2051033,7.701428915,26,30
2004,123165,Scripps College,CA,1,,76942.6087,8848400,115,55,26,12,4589,14,7,8693,97,46,17101,86,41,4789,27100,21.40044655,7.617108095,26,31
2005,123165,Scripps College,CA,1,,92626.93269,9633201,104,52,23,11,3237,20,10,7345,98,49,18381,74,37,4516,29000,22.57882086,8.093548235,26,31
2006,123165,Scripps College,CA,1,,75442.55474,10335630,137,59,20,9,5330,38,16,4075,118,50,18937,92,39,4104,31500,26.29288034,8.132967223,27,31
2007,123165,Scripps College,CA,1,,74738.34783,10313892,138,60,26,11,5648,22,10,8216,101,44,21490,70,31,4280,33700,26.00361162,8.479438573,27,30
2008,123165,Scripps College,CA,1,,82416.13333,11126178,135,59,12,5,3900,14,6,7363,115,51,22194,84,37,6002,35850,21.77541693,8.316239631,28,31
2009,123165,Scripps College,CA,1,,123220.3,12322030,100,40,20,8,6020,12,5,9024,83,33,25055,55,22,4347,37950,24.43326787,8.282463684,28,32
2002,122931,Santa Clara University,CA,1,,56362.96296,38045000,675,66,116,11,2575,129,13,9085,479,47,13424,453,44,6494,22572,32.65621604,6.598674922,24,28
2003,122931,Santa Clara University,CA,1,,55247.17691,44032000,797,71,139,12,3820,158,14,9612,688,61,12928,524,47,6977,23925,34.90244847,6.077330643,24,28
2004,122931,Santa Clara University,CA,1,,79455.31197,47117000,593,66,111,12,3703,270,30,6403,499,56,13198,341,38,4505,25365,33.92684044,6.360327005,23,28
2005,122931,Santa Clara University,CA,1,,50292.0082,49085000,976,83,103,9,2885,113,10,8231,916,78,10586,389,33,5191,27135,37.39978655,6.361121717,23,28
2006,122931,Santa Clara University,CA,1,,54159.51595,49231000,909,76,81,7,4235,88,7,8249,806,67,11729,397,33,6457,28899,35.0139961,6.559621231,24,28
2007,122931,Santa Clara University,CA,1,,47677.747,51635000,1083,81,90,7,5220,113,8,9065,1006,75,11448,407,30,5460,30900,33.92798897,7.059643007,24,28
2008,122931,Santa Clara University,CA,1,,61118.21086,57390000,939,78,97,8,4818,88,7,9028,860,72,12942,331,28,6046,33000,31.90686538,6.823699866,24,29
2009,122931,Santa Clara University,CA,1,,61018.57283,62422000,1023,84,131,11,5059,126,10,9281,962,79,13732,448,37,6744,34950,30.32312577,6.86966389,24,29
2006,122755,San Jose State University,CA,1,1922658,35476.42249,41649320,1174,48,670,27,3294,694,28,1860,628,26,2871,512,21,3379,3292,28.16650568,3.042200212,17,23
2007,122755,San Jose State University,CA,1,1195280,39602.04444,42770208,1080,42,637,25,3649,654,25,1891,621,24,2894,511,20,3102,3296,26.29276789,2.799477241,17,23
2008,122755,San Jose State University,CA,1,2126272,36792.80883,50810869,1381,45,845,27,3690,788,26,1823,809,26,2927,749,24,3417,3632,27.66708166,2.889452728,18,23
2009,122755,San Jose State University,CA,1,2847804,31934.64294,57865573,1812,52,895,26,4391,977,28,2132,969,28,3591,1048,30,4219,3992,27.47566317,2.803265181,18,23
2003,122728,William Jessup University,CA,1,,51984.32143,1455561,28,97,8,28,2986,6,21,6843,28,97,3394,14,48,3522,11436,22.94485017,4.370447651,15,18
