id,last_scraped,days,host_since,country,room_type,bathrooms,bedrooms,price,number_of_reviews,review_scores_cleanliness,review_scores_location,review_scores_value,instant_bookable,Sydney
11193142,42829,418,42411,Australia,Private room,1,1,39,0,,,,f,1
15566702,42829,355,42474,Australia,Entire home/apt,1,2,240,0,,,,f,1
18008804,42829,371,42458,Australia,Private room,1,1,70,0,,,,t,1
14044573,42829,1132,41697,Australia,Entire home/apt,1,2,141,6,10,10,10,f,1
13531035,42829,715,42114,Australia,Entire home/apt,1,0,129,3,9,9,9,f,1
773492,42829,1610,41219,Australia,Private room,1,1,112,19,10,9,10,f,1
7849180,42829,718,42111,Australia,Private room,1,1,78,28,9,9,9,f,1
3654812,42829,1010,41819,Australia,Entire home/apt,1,2,200,1,8,8,8,f,1
14142488,42829,792,42037,Australia,Entire home/apt,1,2,250,0,,,,f,1
12766207,42829,443,42386,Australia,Private room,1,1,45,1,,,,f,1
9683952,42829,494,42335,Australia,Entire home/apt,1,1,100,0,,,,f,1
6603744,42829,722,42107,Australia,Private room,1,1,116,6,10,10,10,f,1
9552782,42829,856,41973,Australia,Entire home/apt,2,0,99,8,10,9,10,f,1
10273575,42829,1777,41052,Australia,Entire home/apt,2,2,373,1,10,10,10,f,1
2867952,42829,1104,41725,Australia,Entire home/apt,1,2,244,41,9,10,9,f,1
969510,42829,1860,40969,Australia,Private room,1,1,64,4,10,9,10,f,1
4702855,42829,856,41973,Australia,Entire home/apt,1,2,180,2,9,9,9,f,1
10340953,42829,573,42256,Australia,Entire home/apt,1,2,191,0,,,,f,1
13453887,42829,2535,40294,Australia,Entire home/apt,3,4,900,0,,,,f,1
4442619,42829,889,41940,Australia,Entire home/apt,1,1,95,0,,,,f,1
11848069,42829,385,42444,Australia,Private room,1,1,150,0,,,,f,1
5753219,42829,1178,41651,Australia,Entire home/apt,2,3,300,0,,,,f,1
17287464,42829,1777,41052,Australia,Entire home/apt,1,2,185,0,,,,f,1
13416144,42829,814,42015,Australia,Entire home/apt,2,3,300,0,,,,f,1
7763682,42829,606,42223,Australia,Entire home/apt,1,1,219,0,,,,f,1
12175525,42829,1678,41151,Australia,Entire home/apt,1,1,110,16,10,10,10,f,1
15255715,42829,1376,41453,Australia,Private room,1,1,64,1,10,10,10,f,1
15648880,42829,174,42655,Australia,Entire home/apt,1.5,1,160,0,,,,f,1
13191211,42829,935,41894,Australia,Entire home/apt,1,1,91,2,8,8,10,f,1
15988400,42829,508,42321,Australia,Private room,1,1,85,9,10,10,10,f,1
13420524,42829,300,42529,Australia,Entire home/apt,1,2,150,4,8,10,9,t,1
9882252,42829,483,42346,Australia,Entire home/apt,1,3,371,8,10,10,9,f,1
8505967,42829,561,42268,Australia,Private room,1,1,60,33,10,10,10,f,1
11913153,42829,1568,41261,Australia,Entire home/apt,1,2,106,0,,,,f,1
4835256,42829,841,41988,Australia,Entire home/apt,1,3,225,5,9,10,9,f,1
17287058,42829,1777,41052,Australia,Entire home/apt,1,2,185,0,,,,f,1
9553770,42829,501,42328,Australia,Private room,1,1,75,0,,,,f,1
8177495,42829,580,42249,Australia,Entire home/apt,1,2,215,5,10,10,10,f,1
9221748,42829,519,42310,Australia,Private room,1,1,67,0,,,,f,1
14600012,42829,1745,41084,Australia,Entire home/apt,3,4,750,0,,,,f,1
16369474,42829,113,42716,Australia,Entire home/apt,1,3,214,8,9,10,10,f,1
837407,42829,1576,41253,Australia,Private room,1,1,64,30,9,9,9,f,1
13944513,42829,778,42051,Australia,Private room,2.5,1,34,0,,,,f,1
4605620,42829,915,41914,Australia,Entire home/apt,2,4,850,0,,,,f,1
17286835,42829,1777,41052,Australia,Entire home/apt,1,2,185,1,10,10,10,f,1
11781802,42829,890,41939,Australia,Entire home/apt,1,1,349,10,8,10,9,f,1
3098150,42829,1050,41779,Australia,Private room,1,1,91,14,10,10,10,f,1
4834733,42829,916,41913,Australia,Entire home/apt,1.5,4,750,0,,,,f,1
9684391,42829,1240,41589,Australia,Entire home/apt,1,2,265,1,10,10,10,f,1
17286564,42829,550,42279,Australia,Private room,1,1,99,1,10,10,10,f,1
11781529,42829,1254,41575,Australia,Entire home/apt,1,2,200,0,,,,f,1
10077588,42829,472,42357,Australia,Entire home/apt,1,2,250,0,,,,f,1
15779123,42829,1981,40848,Australia,Entire home/apt,1,2,85,0,,,,f,1
4113015,42829,933,41896,Australia,Entire home/apt,1,1,75,0,,,,f,1
4702820,42829,856,41973,Australia,Private room,1,1,80,1,10,10,10,f,1
4768317,42829,849,41980,Australia,Private room,1,1,60,7,7,8,7,f,1
16695740,42829,694,42135,Australia,Private room,1,1,95,0,,,,f,1
14867205,42829,1856,40973,Australia,Private room,1,1,60,6,10,10,10,f,1
13552356,42829,611,42218,Australia,Entire home/apt,1,2,130,0,,,,f,1
6277850,42829,701,42128,Australia,Entire home/apt,3,3,451,8,9,10,9,f,1
4768703,42829,848,41981,Australia,Entire home/apt,1,1,225,0,,,,f,1
7585846,42829,616,42213,Australia,Private room,1,1,70,0,,,,f,1
15974379,42829,222,42607,Australia,Entire home/apt,1,2,184,0,,,,f,1
3194787,42829,1701,41128,Australia,Private room,1,1,180,0,,,,f,1
11380739,42829,640,42189,Australia,Private room,1,1,66,10,9,9,9,f,1
1818440,42829,1263,41566,Australia,Entire home/apt,1,1,145,75,10,10,10,f,1
15974995,42829,603,42226,Australia,Private room,1,1,75,1,10,8,8,t,1
8175241,42829,1529,41300,Australia,Entire home/apt,1,1,120,12,9,9,9,f,1
9813613,42829,486,42343,Australia,Entire home/apt,1,2,141,0,,,,f,1
4701779,42829,2189,40640,Australia,Entire home/apt,1,2,120,1,10,10,10,f,1
10599898,42829,1540,41289,Australia,Private room,1,1,70,7,10,10,10,f,1
9620040,42829,497,42332,Australia,Private room,1,1,80,0,,,,f,1
10141082,42829,596,42233,Australia,Private room,1,1,85,1,10,8,10,f,1
9576343,42829,500,42329,Australia,Entire home/apt,1,1,60,0,,,,f,1
13549759,42829,537,42292,Australia,Entire home/apt,1,2,501,0,,,,f,1
10338476,42829,464,42365,Australia,Private room,1,1,99,0,,,,f,1
9715887,42829,492,42337,Australia,Entire home/apt,1,2,600,0,,,,f,1
11779286,42829,508,42321,Australia,Entire home/apt,1,1,110,1,8,6,6,f,1
10140880,42829,596,42233,Australia,Private room,1,1,91,2,4,6,6,f,1
15633137,42829,164,42665,Australia,Entire home/apt,1,1,80,1,10,10,10,f,1
17611929,42829,732,42097,Australia,Private room,1,1,45,2,10,10,10,t,1
9223312,42829,519,42310,Australia,Private room,1,1,100,0,,,,f,1
11127313,42829,421,42408,Australia,Private room,1,1,50,1,6,10,8,f,1
16432223,42829,329,42500,Australia,Private room,1,1,100,0,,,,f,1
4701230,42829,1218,41611,Australia,Entire home/apt,1,2,198,13,10,10,10,f,1
10075152,42829,473,42356,Australia,Entire home/apt,1,2,120,0,,,,f,1
10140685,42829,596,42233,Australia,Private room,1,1,105,0,,,,f,1
6733603,42829,681,42148,Australia,Entire home/apt,1,1,110,2,9,9,9,f,1
5095161,42829,1811,41018,Australia,Private room,1,1,60,30,10,10,10,f,1
1949398,42829,1234,41595,Australia,Private room,1,1,79,86,10,9,9,f,1
15186622,42829,193,42636,Australia,Entire home/apt,1,2,501,0,,,,t,1
12831155,42829,2017,40812,Australia,Entire home/apt,1,1,120,0,,,,f,1
10415332,42829,630,42199,Australia,Private room,1,1,59,4,10,10,10,f,1
7846383,42829,614,42215,Australia,Private room,1,1,60,11,10,9,9,f,1
17495119,42829,2201,40628,Australia,Entire home/apt,2,2,150,0,,,,f,1
3258803,42829,1532,41297,Australia,Private room,1,1,100,0,,,,f,1
13090110,42829,1985,40844,Australia,Private room,1.5,1,39,0,,,,f,1
12434709,42829,434,42395,Australia,Entire home/apt,1,2,120,2,10,10,10,f,1
13417748,42829,301,42528,Australia,Private room,1,2,120,2,9,10,9,t,1
9353641,42829,585,42244,Australia,Entire home/apt,1,1,100,0,,,,f,1
12630348,42829,1172,41657,Australia,Entire home/apt,2,3,300,0,,,,f,1
7813443,42829,1346,41483,Australia,Private room,1,1,60,9,9,9,9,f,1
17669855,42829,24,42805,Australia,Private room,1,1,100,1,10,10,8,t,1
9943353,42829,1573,41256,Australia,Entire home/apt,2,2,116,0,,,,f,1
9419034,42829,1528,41301,Australia,Private room,2,1,80,0,,,,f,1
10991886,42829,1342,41487,Australia,Private room,1,1,70,4,9,10,9,f,1
10860716,42829,434,42395,Australia,Private room,1,1,100,20,10,10,10,t,1
15972490,42829,876,41953,Australia,Entire home/apt,1,2,160,1,8,8,8,f,1
16169096,42829,662,42167,Australia,Entire home/apt,2.5,2,260,0,,,,f,1
13416548,42829,1364,41465,Australia,Entire home/apt,2,4,744,0,,,,f,1
15707297,42829,583,42246,Australia,Entire home/apt,1,1,130,0,,,,t,1
16562244,42829,877,41952,Australia,Private room,1,1,78,3,10,10,9,t,1
17610812,42829,295,42534,Australia,Private room,1,1,91,0,,,,t,1
15845725,42829,447,42382,Australia,Entire home/apt,1,1,127,1,10,10,10,f,1
7911465,42829,596,42233,Australia,Private room,1,1,91,0,,,,f,1
17906549,42829,65,42764,Australia,Private room,1,1,39,0,,,,t,1
15907674,42829,146,42683,Australia,Private room,1,1,70,0,,,,f,1
11385688,42829,828,42001,Australia,Private room,1,1,60,1,10,10,10,f,1
16300879,42829,1462,41367,Australia,Private room,1,1,88,6,10,10,10,f,1
15179215,42829,194,42635,Australia,Private room,1,1,80,16,10,10,10,t,1
10140471,42829,596,42233,Australia,Private room,1,1,70,2,8,7,7,f,1
12630790,42829,1115,41714,Australia,Private room,1,1,81,0,,,,f,1
15317013,42829,1088,41741,Australia,Entire home/apt,1,2,219,1,10,10,10,f,1
13966936,42829,567,42262,Australia,Private room,1,1,70,13,10,9,10,f,1
9614855,42829,737,42092,Australia,Entire home/apt,2,2,389,0,,,,f,1
16233964,42829,1046,41783,Australia,Entire home/apt,2,3,141,0,,,,f,1
15873504,42829,1050,41779,Australia,Entire home/apt,1,1,150,1,4,10,8,f,1
701914,42829,1749,41080,Australia,Entire home/apt,1.5,3,399,3,9,10,10,f,1
1816009,42829,1268,41561,Australia,Entire home/apt,2,2,148,0,,,,f,1
12891556,42829,736,42093,Australia,Private room,1,1,45,0,,,,f,1
16653887,42829,680,42149,Australia,Private room,1,1,91,5,10,10,9,t,1
9352501,42829,2235,40594,Australia,Entire home/apt,1,1,160,1,10,10,10,f,1
16004378,42829,139,42690,Australia,Private room,1,1,43,2,4,8,6,f,1
9155855,42829,1649,41180,Australia,Entire home/apt,1,3,290,6,7,10,8,f,1
15512812,42829,172,42657,Australia,Private room,1,1,78,2,9,9,9,f,1
10138859,42829,469,42360,Australia,Entire home/apt,1,1,96,0,,,,f,1
16233653,42829,121,42708,Australia,Private room,1,1,75,1,8,10,8,t,1
16233615,42829,1395,41434,Australia,Entire home/apt,1,1,175,3,10,9,9,f,1
8003086,42829,2252,40577,Australia,Private room,1,1,110,6,9,10,10,f,1
16091317,42829,1099,41730,Australia,Entire home/apt,1,2,210,3,9,9,8,t,1
16167917,42829,790,42039,Australia,Entire home/apt,1,1,250,2,10,10,10,f,1
14070760,42829,1364,41465,Australia,Entire home/apt,3,5,598,1,10,10,10,f,1
1684425,42829,1542,41287,Australia,Private room,1,1,95,2,10,8,9,f,1
5288902,42829,786,42043,Australia,Private room,1,1,120,0,,,,f,1
4158278,42829,927,41902,Australia,Entire home/apt,2,5,750,4,10,10,10,f,1
9221985,42829,1413,41416,Australia,Entire home/apt,1,1,230,10,10,10,10,f,1
13416162,42829,301,42528,Australia,Private room,1,1,55,3,10,10,10,f,1
16430805,42829,1012,41817,Australia,Private room,1,1,200,0,,,,f,1
7583428,42829,1385,41444,Australia,Entire home/apt,1,1,83,11,9,10,9,f,1
898700,42829,1534,41295,Australia,Entire home/apt,1,2,171,36,9,10,9,f,1
1881746,42829,1248,41581,Australia,Entire home/apt,2,3,700,1,10,10,10,f,1
3585674,42829,996,41833,Australia,Entire home/apt,2.5,4,300,5,10,10,10,f,1
6731385,42829,959,41870,Australia,Private room,2,1,70,1,10,10,10,f,1
2274843,42829,1165,41664,Australia,Entire home/apt,1,2,219,116,10,10,10,f,1
11989751,42829,378,42451,Australia,Private room,1,1,50,0,,,,t,1
10858936,42829,437,42392,Australia,Private room,1,1,63,6,9,9,10,f,1
10531251,42829,448,42381,Australia,Entire home/apt,1,2,200,10,8,10,9,f,1
16232819,42829,1559,41270,Australia,Private room,1,1,75,4,9,10,10,f,1
15905142,42829,280,42549,Australia,Entire home/apt,1,2,501,0,,,,f,1
13349202,42829,304,42525,Australia,Entire home/apt,1,1,150,0,,,,f,1
6467915,42829,1188,41641,Australia,Private room,1,1,64,9,10,10,10,f,1
17215815,42829,252,42577,Australia,Entire home/apt,1,2,166,1,10,10,10,f,1
13380947,42829,957,41872,Australia,Entire home/apt,3,4,780,1,10,10,10,f,1
16948941,42829,333,42496,Australia,Private room,1,1,56,1,10,8,8,t,1
4174023,42829,1294,41535,Australia,Entire home/apt,2,4,349,1,10,10,10,f,1
6124235,42829,909,41920,Australia,Entire home/apt,1,2,130,4,10,9,9,f,1
12367810,42829,358,42471,Australia,Private room,1,1,50,0,,,,f,1
9353128,42829,793,42036,Australia,Entire home/apt,2,4,800,5,8,9,8,f,1
9794540,42829,488,42341,Australia,Entire home/apt,1,3,230,47,9,9,9,f,1
16151417,42829,132,42697,Australia,Private room,1,1,91,0,,,,f,1
17347787,42829,1008,41821,Australia,Entire home/apt,1,1,141,4,10,9,9,t,1
9352316,42829,512,42317,Australia,Entire home/apt,1,0,130,139,10,10,10,t,1
2666620,42829,1829,41000,Australia,Entire home/apt,2.5,3,501,4,9,10,8,f,1
8761134,42829,1092,41737,Australia,Private room,1,1,55,1,10,10,10,f,1
13348646,42829,305,42524,Australia,Private room,2.5,3,60,3,8,8,7,t,1
9567427,42829,823,42006,Australia,Entire home/apt,2.5,3,100,0,,,,f,1
7057062,42829,651,42178,Australia,Entire home/apt,1,1,250,0,,,,t,1
5287557,42829,1004,41825,Australia,Entire home/apt,1.5,2,141,0,,,,f,1
13611713,42829,288,42541,Australia,Private room,1,1,50,2,10,10,10,f,1
10367761,42829,464,42365,Australia,Private room,1,1,96,0,,,,f,1
8106459,42829,1540,41289,Australia,Entire home/apt,1,2,225,8,10,9,9,f,1
9416247,42829,784,42045,Australia,Entire home/apt,2,2,700,1,,,,f,1
15379619,42829,181,42648,Australia,Entire home/apt,3,5,650,3,10,10,9,t,1
15969448,42829,1364,41465,Australia,Entire home/apt,1,1,135,8,8,8,8,t,1
16231514,42829,1425,41404,Australia,Entire home/apt,2.5,3,300,1,10,10,10,f,1
15182934,42829,1652,41177,Australia,Entire home/apt,1,3,235,0,,,,f,1
15707165,42829,172,42657,Australia,Entire home/apt,1,2,120,2,10,10,10,f,1
7907993,42829,610,42219,Australia,Private room,1.5,1,49,0,,,,f,1
17214069,42829,235,42594,Australia,Private room,1,1,194,0,,,,t,1
4041316,42829,943,41886,Australia,Entire home/apt,2,2,175,0,,,,f,1
13609569,42829,969,41860,Australia,Entire home/apt,1,1,148,1,10,10,10,f,1
13398456,42829,875,41954,Australia,Entire home/apt,1,1,120,2,9,9,8,f,1
14395943,42829,875,41954,Australia,Entire home/apt,1,1,99,17,10,9,9,f,1
16230947,42829,2201,40628,Australia,Entire home/apt,1,1,135,2,10,10,10,f,1
10547629,42829,464,42365,Australia,Private room,1,1,91,0,,,,f,1
3844594,42829,967,41862,Australia,Entire home/apt,2,3,114,2,,,,t,1
4106650,42829,1126,41703,Australia,Private room,1,1,70,26,9,10,9,f,1
3713438,42829,982,41847,Australia,Entire home/apt,1,3,141,0,,,,f,1
16100764,42829,527,42302,Australia,Private room,1,2,74,5,10,10,10,f,1
6466946,42829,686,42143,Australia,Private room,1,2,66,12,10,10,10,f,1
15707442,42829,1090,41739,Australia,Entire home/apt,1,2,285,0,,,,f,1
4893946,42829,849,41980,Australia,Shared room,2,1,60,0,,,,f,1
8957151,42829,2152,40677,Australia,Entire home/apt,1,1,106,24,10,10,10,f,1
6925526,42829,1717,41112,Australia,Entire home/apt,1.5,2,300,17,9,10,9,t,1
6466741,42829,790,42039,Australia,Entire home/apt,1,2,135,0,,,,f,1
13300253,42829,1090,41739,Australia,Entire home/apt,1,1,430,0,,,,f,1
10791068,42829,805,42024,Australia,Entire home/apt,1,0,110,4,10,10,10,f,1
13609114,42829,663,42166,Australia,Private room,1,1,55,0,,,,t,1
9152637,42829,524,42305,Australia,Private room,1,1,39,0,,,,f,1
17016940,42829,307,42522,Australia,Private room,1,1,89,1,8,10,10,f,1
15312988,42829,412,42417,Australia,Private room,1,1,42,22,10,9,10,f,1
16754741,42829,412,42417,Australia,Shared room,1,1,26,0,,,,t,1
9283606,42829,1332,41497,Australia,Entire home/apt,1,2,108,1,10,10,10,f,1
14919688,42829,1051,41778,Australia,Entire home/apt,1,2,163,0,,,,f,1
4106246,42829,1246,41583,Australia,Entire home/apt,1,1,290,1,10,8,8,f,1
2795514,42829,1364,41465,Australia,Entire home/apt,3,4,861,1,10,10,6,f,1
9349098,42829,546,42283,Australia,Private room,1,1,64,14,8,10,9,f,1
698337,42829,1662,41167,Australia,Entire home/apt,4,5,975,0,,,,f,1
17082301,42829,219,42610,Australia,Private room,2,2,158,1,10,10,10,f,1
4926960,42829,1071,41758,Australia,Entire home/apt,1,2,300,4,10,10,10,f,1
16099195,42829,132,42697,Australia,Entire home/apt,2,3,399,0,,,,t,1
16230038,42829,346,42483,Australia,Private room,1,1,60,0,,,,f,1
501265,42829,1773,41056,Australia,Entire home/apt,1,1,91,73,10,9,10,f,1
14919106,42829,829,42000,Australia,Entire home/apt,1.5,2,250,0,,,,t,1
5481912,42829,1364,41465,Australia,Entire home/apt,2,3,445,0,,,,f,1
13870507,42829,921,41908,Australia,Private room,1,1,75,18,10,10,10,f,1
1594413,42829,1314,41515,Australia,Entire home/apt,1,1,244,0,,,,f,1
13281532,42829,1777,41052,Australia,Entire home/apt,2,3,315,4,9,10,9,f,1
13805807,42829,1301,41528,Australia,Entire home/apt,1,1,120,1,10,10,10,f,1
5286070,42829,787,42042,Australia,Entire home/apt,1,2,159,1,10,10,10,f,1
13608117,42829,288,42541,Australia,Private room,1,1,47,1,10,10,10,t,1
15574176,42829,702,42127,Australia,Private room,1,2,108,8,9,9,9,t,1
16163965,42829,127,42702,Australia,Entire home/apt,1,2,85,0,,,,t,1
2860080,42829,1202,41627,Australia,Private room,1,1,39,0,,,,f,1
17933352,42829,891,41938,Australia,Private room,1,1,60,0,,,,f,1
16229384,42829,122,42707,Australia,Entire home/apt,1,2,200,2,8,10,10,f,1
16150694,42829,881,41948,Australia,Private room,1,1,45,0,,,,f,1
8889288,42829,547,42282,Australia,Private room,1.5,1,49,3,9,10,9,f,1
15311804,42829,1124,41705,Australia,Entire home/apt,1,2,250,4,9,9,9,f,1
15836077,42829,663,42166,Australia,Entire home/apt,1,2,250,0,,,,f,1
9741224,42829,490,42339,Australia,Entire home/apt,1,1,250,0,,,,f,1
9347996,42829,722,42107,Australia,Entire home/apt,2,2,380,0,,,,f,1
16099149,42829,132,42697,Australia,Entire home/apt,1,3,1000,0,,,,t,1
4105965,42829,934,41895,Australia,Private room,1,1,80,9,10,10,10,f,1
8398556,42829,1238,41591,Australia,Private room,1,1,53,5,9,10,10,f,1
16099025,42829,703,42126,Australia,Private room,1,1,80,7,10,10,10,f,1
15574743,42829,446,42383,Australia,Private room,1,1,196,0,,,,f,1
7775954,42829,631,42198,Australia,Entire home/apt,2,3,272,1,10,10,10,f,1
10004154,42829,476,42353,Australia,Private room,1,1,42,2,10,10,10,f,1
15377283,42829,2252,40577,Australia,Entire home/apt,2,3,260,0,,,,f,1
15115129,42829,1867,40962,Australia,Entire home/apt,1.5,1,150,7,10,10,10,f,1
4760263,42829,875,41954,Australia,Entire home/apt,1,1,125,10,10,10,9,f,1
4235926,42829,917,41912,Australia,Entire home/apt,2.5,2,300,2,8,10,9,f,1
11805303,42829,1185,41644,Australia,Entire home/apt,3,4,374,3,10,10,10,f,1
17212019,42829,1229,41600,Australia,Private room,1,1,42,0,,,,f,1
771515,42829,1611,41218,Australia,Entire home/apt,1,2,99,2,10,10,9,t,1
4760156,42829,1686,41143,Australia,Entire home/apt,1,2,100,0,,,,f,1
3646039,42829,1104,41725,Australia,Entire home/apt,1,2,150,2,9,9,10,f,1
3514873,42829,1182,41647,Australia,Private room,1,1,95,46,10,10,10,t,1
5621303,42829,784,42045,Australia,Private room,1,1,79,71,9,10,10,t,1
6615267,42829,674,42155,Australia,Private room,1,1,39,0,,,,f,1
11871468,42829,735,42094,Australia,Entire home/apt,2,3,451,4,10,10,9,f,1
11216087,42829,735,42094,Australia,Entire home/apt,2,4,900,1,,,,f,1
12163826,42829,379,42450,Australia,Entire home/apt,1,1,91,0,,,,f,1
8003931,42829,594,42235,Australia,Private room,1,1,70,0,,,,f,1
17408843,42829,642,42187,Australia,Entire home/apt,1,2,200,0,,,,f,1
7118281,42829,1234,41595,Australia,Entire home/apt,1,2,210,2,10,10,10,f,1
4431200,42829,891,41938,Australia,Entire home/apt,2,3,300,3,10,10,10,f,1
6004028,42829,2155,40674,Australia,Entire home/apt,2,3,600,0,,,,f,1
14808334,42829,1367,41462,Australia,Entire home/apt,1,2,250,1,10,10,10,f,1
4550529,42829,879,41950,Australia,Entire home/apt,1.5,2,166,1,10,10,8,f,1
9960038,42829,479,42350,Australia,Entire home/apt,1,1,250,0,,,,f,1
16882811,42829,73,42756,Australia,Private room,1,1,49,2,8,6,10,f,1
13900659,42829,271,42558,Australia,Private room,1,1,35,0,,,,f,1
10558238,42829,447,42382,Australia,Private room,2,1,72,0,,,,f,1
13703933,42829,1262,41567,Australia,Private room,1,1,64,8,10,10,10,f,1
2136706,42829,1557,41272,Australia,Private room,1,1,91,12,9,10,10,f,1
1417259,42829,1353,41476,Australia,Entire home/apt,3,4,900,6,10,10,9,f,1
10461125,42829,1235,41594,Australia,Private room,1,1,50,0,,,,f,1
15245130,42829,189,42640,Australia,Private room,1,1,56,0,,,,f,1
13802956,42829,497,42332,Australia,Entire home/apt,2.5,3,250,2,10,10,10,f,1
14129288,42829,1777,41052,Australia,Entire home/apt,2.5,3,294,1,10,10,8,f,1
4560894,42829,874,41955,Australia,Entire home/apt,2,2,200,1,10,10,10,f,1
10690358,42829,441,42388,Australia,Entire home/apt,1,1,120,1,10,10,10,f,1
16817942,42829,77,42752,Australia,Entire home/apt,1,0,120,4,10,10,10,f,1
17866506,42829,807,42022,Australia,Private room,1,1,49,0,,,,t,1
9673762,42829,494,42335,Australia,Entire home/apt,1.5,3,300,1,10,10,10,f,1
16817166,42829,77,42752,Australia,Shared room,1,1,30,4,8,9,8,f,1
9477124,42829,1213,41616,Australia,Private room,1,1,76,0,,,,f,1
16520963,42829,1406,41423,Australia,Private room,1,1,75,0,,,,t,1
1939186,42829,1557,41272,Australia,Private room,1,1,91,0,,,,f,1
2004709,42829,1637,41192,Australia,Entire home/apt,1,3,300,0,,,,f,1
1873594,42829,1381,41448,Australia,Private room,1,1,42,18,9,9,10,f,1
7116352,42829,1364,41465,Australia,Entire home/apt,2,3,343,3,8,7,8,f,1
13604354,42829,334,42495,Australia,Entire home/apt,1,1,150,2,10,8,10,f,1
9400062,42829,999,41830,Australia,Entire home/apt,1,1,150,1,10,10,8,f,1
9476590,42829,824,42005,Australia,Entire home/apt,2,3,390,11,10,10,10,f,1
16325022,42829,134,42695,Australia,Entire home/apt,1,2,196,1,10,10,10,f,1
16357728,42829,2810,40019,Australia,Entire home/apt,3,3,198,0,,,,f,1
